,,Passing,,,,,,Rushing,,,,Receiving,,,,Fumbles,
Rob Kelley,110.00,0,0,0,0,0,0,168,704,6,0,12,82,1,0,0,0
Steve Smith,107.00,0,0,0,0,0,0,0,0,0,0,70,799,5,2,0,0
Cameron Brate,106.00,0,0,0,0,0,0,0,0,0,0,57,660,8,0,0,0
Christine Michael,106.00,0,0,0,0,0,0,148,583,7,0,22,107,1,0,1,0
Cole Beasley,105.00,1,0,0,0,0,0,1,7,0,0,75,833,5,0,0,0
Martellus Bennett,105.00,0,0,0,0,0,0,2,10,0,0,55,701,7,0,0,0
Quincy Enunwa,105.00,0,0,0,0,0,0,1,12,0,0,58,857,4,0,0,0
Marqise Lee,104.00,1,1,20,1,0,0,6,35,0,0,63,851,3,0,1,0
Stefon Diggs,103.00,0,0,0,0,0,0,3,10,0,0,84,903,3,0,0,0
Devontae Booker,101.00,0,0,0,0,0,0,174,612,4,0,31,265,1,0,3,0
Anquan Boldin,99.00,0,0,0,0,0,0,0,0,0,0,67,584,8,0,0,0
J.J. Nelson,99.00,0,0,0,0,0,0,4,83,1,0,34,568,6,0,1,0
Jordan Reed,99.00,0,0,0,0,0,0,0,0,0,0,66,686,6,0,1,0
Theo Riddick,99.00,0,0,0,0,0,0,92,357,1,0,53,371,5,0,0,0
Zach Ertz,98.00,0,0,0,0,0,0,0,0,0,0,78,816,4,0,0,0
Taylor Gabriel,98.00,0,0,0,0,0,0,4,51,1,0,35,579,6,0,0,0
Dontrelle Inman,98.00,0,0,0,0,0,0,0,0,0,0,58,810,4,0,0,0
Ted Ginn Jr.,97.00,0,0,0,0,0,0,14,98,0,0,54,752,4,0,2,0
Darren Sproles,97.00,0,0,0,0,0,0,94,438,2,0,52,427,2,0,0,0
Jerick McKinnon,95.00,1,0,0,0,0,0,159,539,2,1,43,255,2,0,0,0
Tim Hightower,92.00,0,0,0,0,0,0,133,548,4,0,22,200,1,0,0,0
Rashad Jennings,92.00,0,0,0,0,0,0,181,593,3,0,35,201,1,0,0,0
DeVante Parker,92.00,0,0,0,0,0,0,0,0,0,0,56,744,4,0,0,0
Matt Asiata,91.00,0,0,0,0,0,0,121,402,6,0,32,263,0,0,1,0
Antonio Gates,91.00,0,0,0,0,0,0,0,0,0,0,53,548,7,0,1,0
Hunter Henry,91.00,0,0,0,0,0,0,0,0,0,0,36,478,8,0,1,0
Jordan Matthews,91.00,0,0,0,0,0,0,0,0,0,0,73,804,3,0,0,0
James White,91.00,0,0,0,0,0,0,39,166,0,0,60,551,5,0,0,0
Brian Hoyer,90.00,200,134,"1,445",6,0,0,7,-2,0,0,0,0,0,0,1,0
Alshon Jeffery,89.00,0,0,0,0,0,0,0,0,0,0,52,821,2,0,0,0
Brandon Marshall,89.00,0,0,0,0,0,0,0,0,0,0,59,788,3,0,0,0
Ty Montgomery,88.00,0,0,0,0,0,0,77,457,3,0,44,348,0,0,1,0
Chris Thompson,87.00,0,0,0,0,0,0,68,356,3,0,49,349,2,0,1,0
Matt Barkley,85.00,216,129,"1,611",8,14,0,7,2,0,0,1,2,1,0,2,0
Derrick Henry,85.00,0,0,0,0,0,0,110,490,5,0,13,137,0,0,0,0
Chris Hogan,85.00,0,0,0,0,0,0,3,9,0,0,38,680,4,0,1,0
Cody Kessler,85.00,195,128,"1,380",6,2,1,11,18,0,0,0,0,0,0,1,0
Mohamed Sanu,84.00,0,0,0,0,0,0,1,5,0,0,59,653,4,1,1,0
Randall Cobb,83.00,0,0,0,0,0,0,10,33,0,0,60,610,4,0,0,0
Travis Benjamin,82.00,1,0,0,0,0,0,2,-3,0,0,47,677,4,0,3,0
C.J. Anderson,80.00,0,0,0,0,0,0,110,437,4,0,16,128,1,0,0,0
Jack Doyle,80.00,0,0,0,0,0,0,0,0,0,0,59,584,5,0,1,0
Tavon Austin,79.00,0,0,0,0,0,0,28,159,1,0,58,509,3,0,1,0
Blaine Gabbert,79.00,160,91,925,5,6,0,40,173,2,0,1,-16,0,0,0,0
Duke Johnson,79.00,1,0,0,0,0,0,73,358,1,0,53,514,0,0,1,0
Eric Ebron,78.00,0,0,0,0,0,0,1,1,1,0,61,711,1,0,0,0
Coby Fleener,78.00,0,0,0,0,0,0,1,2,1,0,50,631,3,0,0,0
Jeremy Kerley,78.00,0,0,0,0,0,0,0,0,0,0,64,667,3,0,1,0
Jason Witten,78.00,0,0,0,0,0,0,0,0,0,0,69,673,3,0,1,0
Dennis Pitta,77.00,0,0,0,0,0,0,0,0,0,0,86,729,2,0,1,0
Jalen Richard,77.00,0,0,0,0,0,0,83,491,1,0,29,194,2,0,0,0
DeAngelo Williams,77.00,0,0,0,0,0,0,98,343,4,0,18,118,2,0,0,0
Terrance Williams,77.00,0,0,0,0,0,0,0,0,0,0,44,594,4,0,1,0
T.J. Yeldon,76.00,0,0,0,0,0,0,130,465,1,0,50,312,1,0,1,0
Giovani Bernard,75.00,0,0,0,0,0,0,91,337,2,0,39,336,1,0,1,0
C.J. Fiedorowicz,75.00,0,0,0,0,0,0,0,0,0,0,54,559,4,0,0,0
Tyler Lockett,75.00,0,0,0,0,0,0,6,114,1,0,41,597,1,0,0,0
Dwayne Allen,74.00,0,0,0,0,0,0,0,0,0,0,35,406,6,1,0,0
Charles Clay,73.00,0,0,0,0,0,0,0,0,0,0,57,552,4,0,0,0
Shaun Draughn,73.00,0,0,0,0,0,0,74,196,4,0,29,263,2,0,1,0
Michael Floyd,73.00,0,0,0,0,0,0,0,0,0,0,37,488,5,0,0,0
Robert Turbin,73.00,0,0,0,0,0,0,47,164,7,0,26,179,1,0,0,0
Eli Rogers,72.00,0,0,0,0,0,0,1,6,0,0,48,594,3,0,0,0
Will Fuller,70.00,0,0,0,0,0,0,1,-3,0,0,47,635,2,0,0,0
Robby Anderson,69.00,0,0,0,0,0,0,3,42,0,0,42,587,2,0,1,0
Rob Gronkowski,69.00,0,0,0,0,0,0,0,0,0,0,25,540,3,0,0,0
Zach Miller,69.00,0,0,0,0,0,0,0,0,0,0,47,486,4,0,0,0
Donte Moncrief,69.00,0,0,0,0,0,0,1,-1,0,0,30,307,7,0,0,0
Matt Moore,69.00,87,55,721,8,3,0,1,-1,0,0,0,0,0,0,0,0
Gary Barnidge,68.00,0,0,0,0,0,0,0,0,0,0,55,612,2,1,0,0
Adam Humphries,68.00,0,0,0,0,0,0,5,18,0,0,55,622,2,1,0,0
Chris Ivory,68.00,0,0,0,0,0,0,117,439,3,0,20,186,0,0,3,0
Brian Quick,68.00,0,0,0,0,0,0,0,0,0,0,41,564,3,0,0,0
Jacquizz Rodgers,68.00,0,0,0,0,0,0,129,560,2,0,13,98,0,0,0,0
Robert Griffin III,67.00,147,87,886,2,3,0,31,190,2,0,0,0,0,0,1,0
Doug Martin,67.00,0,0,0,0,0,0,144,421,3,0,14,134,0,0,1,0
Zach Zenner,67.00,0,0,0,0,0,0,88,334,4,0,18,196,0,0,1,0
Seth Roberts,66.00,0,0,0,0,0,0,0,0,0,0,38,397,5,2,0,0
Kenneth Dixon,65.00,0,0,0,0,0,0,88,382,2,0,30,162,1,0,0,0
Josh McCown,65.00,165,90,"1,100",6,6,1,7,21,0,0,0,0,0,0,4,0
Vernon Davis,64.00,0,0,0,0,0,0,0,0,0,0,44,583,2,0,0,0
Tyler Eifert,64.00,0,0,0,0,0,0,0,0,0,0,29,394,5,0,0,0
Matt Jones,64.00,0,0,0,0,0,0,99,460,3,0,8,73,0,0,2,0
Breshad Perriman,63.00,0,0,0,0,0,0,1,2,0,0,33,499,3,0,0,0
Robert Woods,63.00,0,0,0,0,0,0,1,6,0,0,51,613,1,0,0,0
Tyler Boyd,62.00,0,0,0,0,0,0,4,58,0,0,54,603,1,0,1,0
Jared Goff,61.00,205,112,"1,089",5,7,0,8,16,1,0,0,0,0,0,2,0
Allen Hurns,61.00,0,0,0,0,0,0,0,0,0,0,35,477,3,0,0,0
John Brown,60.00,0,0,0,0,0,0,1,10,0,0,39,517,2,0,0,0
Jeremy Maclin,60.00,1,0,0,0,0,0,1,-1,0,0,44,536,2,0,0,0
Damien Williams,60.00,0,0,0,0,0,0,35,115,3,0,23,249,3,0,1,0
Phillip Dorsett,59.00,0,0,0,0,0,0,2,10,0,0,33,528,2,0,0,0
Vance McDonald,59.00,0,0,0,0,0,0,0,0,0,0,24,391,4,0,0,0
Malcolm Mitchell,59.00,0,0,0,0,0,0,0,0,0,0,32,401,4,0,0,0
DeAndre Washington,59.00,0,0,0,0,0,0,87,467,2,0,17,115,0,0,1,0
Victor Cruz,58.00,0,0,0,0,0,0,0,0,0,0,39,586,1,0,1,0
Tajae Sharpe,57.00,0,0,0,0,0,0,1,1,0,0,41,522,2,0,0,0
Marquise Goodwin,56.00,0,0,0,0,0,0,0,0,0,0,29,431,3,0,0,0
Lance Kendricks,56.00,0,0,0,0,0,0,0,0,0,0,50,499,2,0,1,0
Thomas Rawls,56.00,0,0,0,0,0,0,109,349,3,0,13,96,0,0,0,0
Kendall Wright,56.00,0,0,0,0,0,0,1,15,0,0,29,416,3,0,0,0
Devin Funchess,55.00,0,0,0,0,0,0,0,0,0,0,23,371,4,1,0,0
Charcandrick West,55.00,0,0,0,0,0,0,88,293,1,0,28,188,2,0,0,0
Corey Coleman,54.00,0,0,0,0,0,0,2,10,0,0,33,413,3,0,0,0
Jay Cutler,54.00,137,81,"1,059",4,5,0,5,24,0,0,0,0,0,0,2,0
Sammy Watkins,53.00,0,0,0,0,0,0,0,0,0,0,28,430,2,0,0,0
Sammie Coates,52.00,0,0,0,0,0,0,4,14,0,0,21,435,2,0,0,0
Rex Burkhead,51.00,0,0,0,0,0,0,74,344,2,0,17,145,0,0,1,0
Paul Perkins,51.00,0,0,0,0,0,0,112,456,0,0,15,162,0,0,0,0
Cordarrelle Patterson,50.00,0,0,0,0,0,0,7,43,0,0,52,453,2,0,0,0
Ryan Griffin,49.00,0,0,0,0,0,0,0,0,0,0,50,442,2,0,1,0
Jermaine Kearse,49.00,0,0,0,0,0,0,0,0,0,0,41,510,1,0,0,0
Julius Thomas,49.00,0,0,0,0,0,0,0,0,0,0,30,281,4,0,0,0
Clive Walford,48.00,0,0,0,0,0,0,0,0,0,0,33,359,3,0,0,0
Travaris Cadet,47.00,0,0,0,0,0,0,4,19,0,0,40,281,4,0,0,0
Jermaine Gresham,47.00,0,0,0,0,0,0,0,0,0,0,37,391,2,0,0,0
Jeremy Langford,47.00,0,0,0,0,0,0,62,200,4,0,19,142,0,0,2,0
Eddie Royal,47.00,0,0,0,0,0,0,0,0,0,0,33,369,2,0,0,0
Chris Conley,46.00,0,0,0,0,0,0,0,0,0,0,44,530,0,0,0,0
Albert Wilson,46.00,0,0,0,0,0,0,2,50,1,0,31,279,2,0,0,0
Nelson Agholor,45.00,0,0,0,0,0,0,5,14,0,0,36,365,2,1,0,0
Garrett Celek,45.00,0,0,0,0,0,0,0,0,0,0,29,350,3,0,1,0
Dorial Green-Beckham,45.00,0,0,0,0,0,0,0,0,0,0,36,392,2,0,0,0
Jesse James,45.00,0,0,0,0,0,0,0,0,0,0,39,338,3,0,0,0
Dion Sims,45.00,0,0,0,0,0,0,0,0,0,0,26,256,4,0,0,0
Andrew Hawkins,44.00,0,0,0,0,0,0,2,0,0,0,33,324,3,0,0,0
Danny Amendola,43.00,0,0,0,0,0,0,0,0,0,0,23,243,4,0,1,0
Alfred Blue,43.00,0,0,0,0,0,0,100,420,1,0,12,40,0,0,1,0
Jimmy Garoppolo,43.00,63,43,502,4,0,0,10,6,0,0,1,3,0,0,1,0
Landry Jones,42.00,86,53,558,4,2,0,6,-4,0,0,0,0,0,0,0,0
Jamize Olawale,41.00,0,0,0,0,0,0,17,47,2,0,12,227,1,0,0,0
Austin Hooper,40.00,0,0,0,0,0,0,0,0,0,0,19,271,3,0,0,0
Russell Shepard,40.00,0,0,0,0,0,0,1,9,0,0,23,341,2,0,0,0
Torrey Smith,40.00,0,0,0,0,0,0,0,0,0,0,20,267,3,0,0,0
Brandon Coleman,39.00,0,0,0,0,0,0,0,0,0,0,26,281,3,0,0,0
Justin Hardy,39.00,0,0,0,0,0,0,0,0,0,0,21,203,4,0,0,0
Justin Hunter,39.00,0,0,0,0,0,0,0,0,0,0,10,189,4,0,0,0
C.J. Prosise,39.00,0,0,0,0,0,0,30,172,1,0,17,208,0,0,0,0
Aldrick Robinson,39.00,0,0,0,0,0,0,0,0,0,0,20,323,2,0,0,0
Will Tye,39.00,0,0,0,0,0,0,0,0,0,0,48,395,1,0,0,0
Charles Sims,38.00,0,0,0,0,0,0,51,149,1,0,24,190,1,0,1,0
Fozzy Whittaker,38.00,0,0,0,0,0,0,57,265,0,0,25,226,0,0,1,0
Jared Cook,37.00,0,0,0,0,0,0,0,0,0,0,30,377,1,0,1,0
Brice Butler,36.00,0,0,0,0,0,0,0,0,0,0,16,219,3,0,0,0
Justin Forsett,36.00,0,0,0,0,0,0,87,291,1,0,20,85,0,0,1,0
Eddie Lacy,36.00,0,0,0,0,0,0,71,360,0,0,4,28,0,0,0,0
Quinton Patton,36.00,0,0,0,0,0,0,0,0,0,0,37,408,0,0,0,0
Bryce Petty,36.00,133,75,809,3,7,0,5,19,0,1,0,0,0,0,1,0
Wendell Smallwood,36.00,0,0,0,0,0,0,77,312,1,0,6,55,0,0,1,0
Ladarius Green,35.00,0,0,0,0,0,0,0,0,0,0,18,304,1,0,0,0
Jacob Tamme,35.00,0,0,0,0,0,0,0,0,0,0,22,210,3,0,0,0
Josh Bellamy,34.00,0,0,0,0,0,0,4,37,0,0,19,282,1,0,0,0
Darrius Heyward-Bey,34.00,0,0,0,0,0,0,1,60,1,0,6,114,2,0,0,0
Levine Toilolo,34.00,0,0,0,0,0,0,0,0,0,0,13,264,2,0,0,0
Kamar Aiken,33.00,0,0,0,0,0,0,0,0,0,0,29,328,1,0,0,0
Nick Foles,33.00,55,36,410,3,0,0,4,-4,0,0,0,0,0,0,0,0
James Starks,33.00,0,0,0,0,0,0,63,145,0,0,19,134,2,0,0,0
Erik Swoope,33.00,0,0,0,0,0,0,0,0,0,0,15,297,1,0,0,0
Deonte Thompson,33.00,0,0,0,0,0,0,0,0,0,0,22,249,2,0,1,0
Trey Burton,32.00,0,0,0,0,0,0,0,0,0,0,37,327,1,0,0,0
John Kuhn,32.00,0,0,0,0,0,0,18,37,4,0,16,70,1,0,0,0
Richard Rodgers,32.00,0,0,0,0,0,0,0,0,0,0,30,271,2,0,0,0
Bryan Walters,32.00,0,0,0,0,0,0,1,4,0,0,24,231,2,0,1,0
Cobi Hamilton,31.00,0,0,0,0,0,0,0,0,0,0,17,234,2,0,0,0
Dion Lewis,31.00,0,0,0,0,0,0,64,283,0,0,17,94,0,0,0,0
Alfred Morris,31.00,0,0,0,0,0,0,69,243,2,0,3,11,0,0,0,0
Paul Richardson,31.00,0,0,0,0,0,0,1,5,0,0,21,288,1,0,0,0
Aaron Ripkowski,31.00,0,0,0,0,0,0,34,150,2,0,9,46,1,0,0,0
Dwayne Washington,31.00,0,0,0,0,0,0,90,265,1,0,10,62,0,0,0,0
Geronimo Allison,30.00,0,0,0,0,0,0,0,0,0,0,12,202,2,0,0,0
Eric Decker,30.00,0,0,0,0,0,0,0,0,0,0,9,194,2,0,0,0
Kyle Juszczyk,30.00,0,0,0,0,0,0,5,22,1,0,37,266,0,1,0,0
Paxton Lynch,30.00,83,49,497,2,1,0,11,25,0,0,0,0,0,0,0,0
Corey Grant,29.00,0,0,0,0,0,0,32,164,1,0,4,35,1,0,0,0
Philly Brown,28.00,0,0,0,0,0,0,2,6,0,0,27,276,1,0,1,0
Jacoby Brissett,27.00,55,34,400,0,0,0,16,83,1,0,0,0,0,0,1,0
Andre Holmes,27.00,0,0,0,0,0,0,0,0,0,0,14,126,3,0,0,0
Rod Streater,27.00,0,0,0,0,0,0,0,0,0,0,18,191,2,0,0,0
Jordan Taylor,27.00,0,0,0,0,0,0,0,0,0,0,16,209,2,0,1,0
Kerwynn Williams,27.00,0,0,0,0,0,0,18,157,2,0,1,6,0,0,0,0
Cameron Artis-Payne,26.00,0,0,0,0,0,0,36,144,2,0,1,11,0,0,0,0
Peyton Barber,26.00,0,0,0,0,0,0,55,223,1,0,5,28,0,0,0,0
Kenyan Drake,26.00,0,0,0,0,0,0,33,179,2,0,9,46,0,0,0,0
Virgil Green,25.00,0,0,0,0,0,0,0,0,0,0,22,237,1,0,0,0
Tanner McEvoy,25.00,1,1,43,0,0,0,0,0,0,0,9,140,2,0,0,0
Chester Rogers,25.00,0,0,0,0,0,0,0,0,0,0,19,273,0,0,0,0
C.J. Uzomah,25.00,0,0,0,0,0,0,0,0,0,0,25,234,1,0,0,0
Shane Vereen,25.00,0,0,0,0,0,0,33,158,1,0,11,94,0,0,2,0
Kenjon Barner,24.00,0,0,0,0,0,0,27,129,2,0,5,42,0,0,0,0
DuJuan Harris,24.00,0,0,0,0,0,0,38,138,0,0,8,115,1,0,2,0
Bennie Fowler,23.00,0,0,0,0,0,0,0,0,0,0,11,145,2,0,0,0
Jalin Marshall,23.00,0,0,0,0,0,0,0,0,0,0,14,162,2,0,2,0
Kapri Bibbs,22.00,0,0,0,0,0,0,29,129,0,0,2,75,1,0,0,0
Orleans Darkwa,22.00,0,0,0,0,0,0,30,111,2,0,2,12,0,0,0,0
Jaron Brown,21.00,0,0,0,0,0,0,0,0,0,0,11,187,1,0,0,0
Seth Devalve,21.00,0,0,0,0,0,0,0,0,0,0,10,127,2,0,0,0
Xavier Grimble,21.00,0,0,0,0,0,0,0,0,0,0,11,118,2,0,0,0
Marquess Wilson,21.00,0,0,0,0,0,0,0,0,0,0,9,160,1,0,0,0
Ameer Abdullah,20.00,0,0,0,0,0,0,18,101,0,0,5,57,1,0,0,0
Derek Anderson,20.00,53,36,453,2,5,1,1,4,0,0,0,0,0,0,1,0
Alex Collins,20.00,0,0,0,0,0,0,31,125,1,0,11,84,0,0,1,0
Jeff Janis,20.00,0,0,0,0,0,0,2,38,1,0,11,93,1,0,0,0
Marcedes Lewis,20.00,0,0,0,0,0,0,0,0,0,0,20,169,1,0,0,0
Jordan Norwood,20.00,0,0,0,0,0,0,1,0,0,0,21,232,1,0,3,0
Charone Peake,20.00,0,0,0,0,0,0,0,0,0,0,19,186,0,0,0,1
