
Player,Bye,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Samaje Perine,10,46.00,0,0,0,0,0,0,55,246,1,0,27,196,1,0,0,0
Ameer Abdullah,13,42.00,0,0,0,0,0,0,51,166,0,0,38,289,1,0,0,0
Chris Carson,9,42.00,0,0,0,0,0,0,54,232,3,0,6,29,0,0,1,0
Derrick Gore,12,42.00,0,0,0,0,0,0,51,256,2,0,8,105,0,0,0,0
Damien Williams,10,40.00,0,0,0,0,0,0,40,164,2,0,16,103,1,0,0,0
Jeffery Wilson,6,40.00,0,0,0,0,0,0,79,294,2,0,7,31,0,0,0,0
Jaret Patterson,9,39.00,0,0,0,0,0,0,68,266,2,0,10,73,0,0,0,0
David Johnson,10,38.00,0,0,0,0,0,0,67,228,0,0,32,225,1,0,1,0
Jeremy McNichols,13,37.00,0,0,0,0,0,0,41,156,0,0,28,240,1,0,0,0
Peyton Barber,8,36.00,0,0,0,0,0,0,55,212,2,0,10,67,0,0,0,0
Kyle Juszczyk,6,35.00,0,0,0,0,0,0,8,22,1,0,30,296,1,0,0,0
Phillip Lindsay,14,34.00,0,0,0,0,0,0,88,249,1,0,4,45,1,0,0,0
Matt Breida,7,32.00,0,0,0,0,0,0,26,125,1,0,7,72,2,0,1,0
Tevin Coleman,6,32.00,0,0,0,0,0,0,84,356,0,0,11,49,0,0,0,0
DeeJay Dallas,9,32.00,0,0,0,0,0,0,33,138,2,0,21,133,0,0,0,0
Travis Homer,9,32.00,0,0,0,0,0,0,21,177,1,0,16,161,0,0,0,0
Giovani Bernard,9,31.00,0,0,0,0,0,0,8,58,0,0,23,123,3,0,0,0
Le'Veon Bell,9,30.00,0,0,0,0,0,0,39,101,2,1,5,30,1,0,0,0
Carlos Hyde,7,30.00,0,0,0,0,0,0,72,253,1,0,12,65,0,0,2,0
Dare Ogunbowale,7,30.00,0,0,0,0,0,0,43,137,1,0,13,114,1,0,0,0
Chris Evans,10,29.00,0,0,0,0,0,0,17,77,0,0,15,151,2,0,0,0
Ke'Shawn Vaughn,9,29.00,0,0,0,0,0,0,36,180,2,0,4,26,0,0,0,0
Demetric Felton,13,28.00,0,0,0,0,0,0,7,24,0,0,18,181,2,0,0,0
Ty'Son Williams,8,28.00,0,0,0,0,0,0,35,185,1,0,9,84,0,0,0,0
Craig Reynolds,9,24.00,0,0,0,0,0,0,55,230,0,0,7,52,0,0,0,0
Elijhaa Penny,10,22.00,0,0,0,0,0,0,24,99,1,1,9,30,1,0,0,0
Trey Sermon,6,22.00,0,0,0,0,0,0,41,167,1,0,3,26,0,0,0,0
JaMycal Hasty,6,21.00,0,0,0,0,0,0,16,68,1,0,23,157,0,0,1,0
Adrian Peterson,9,21.00,0,0,0,0,0,0,38,98,2,0,4,8,0,0,0,0
Corey Clement,7,20.00,0,0,0,0,0,0,33,140,0,0,6,29,1,0,0,0
Godwin Igwebuike,9,19.00,0,0,0,0,0,0,18,118,1,0,7,60,0,0,2,0
Jermar Jefferson,9,19.00,0,0,0,0,0,0,15,74,2,0,4,23,0,0,0,0
Eno Benjamin,12,18.00,0,0,0,0,0,0,34,118,1,0,6,42,0,0,0,0
Royce Freeman,10,18.00,0,0,0,0,0,0,56,169,0,0,10,77,0,0,0,0
Jerick McKinnon,12,18.00,0,0,0,0,0,0,12,62,0,0,13,107,1,0,0,0
Salvon Ahmed,14,17.00,0,0,0,0,0,0,54,149,0,0,12,117,0,0,0,0
Malcolm Brown,14,17.00,0,0,0,0,0,0,33,125,1,0,3,10,0,0,0,0
James White,14,17.00,0,0,0,0,0,0,10,38,1,0,12,94,0,0,0,0
J.J. Taylor,14,14.00,0,0,0,0,0,0,19,37,2,0,4,8,0,0,1,0
Austin Walter,6,14.00,0,0,0,0,0,0,26,101,1,0,2,9,0,0,0,0
Tony Jones,6,13.00,0,0,0,0,0,0,54,142,0,0,5,29,0,0,0,0
Larry Rountree,7,13.00,0,0,0,0,0,0,36,87,1,0,1,-1,0,0,0,0
Patrick Taylor,13,13.00,0,0,0,0,0,0,23,89,1,0,2,3,0,0,0,0
Alec Ingold,8,12.00,0,0,0,0,0,0,2,1,0,0,10,85,1,0,0,0
Qadree Ollison,6,12.00,0,0,0,0,0,0,21,105,1,0,4,12,0,0,1,0
Jonathan Williams,9,12.00,0,0,0,0,0,0,17,79,1,0,4,28,0,0,0,0
Wayne Gallman,7,10.00,0,0,0,0,0,0,28,104,0,0,1,21,0,0,0,0
C.J. Ham,7,10.00,0,0,0,0,0,0,7,34,0,0,17,125,0,0,0,0
Patrick Ricard,8,10.00,0,0,0,0,0,0,2,4,0,0,8,63,1,0,0,0
Michael Burton,12,9.00,0,0,0,0,0,0,8,26,1,0,3,31,0,0,0,0
Ryquell Armstead,7,8.00,0,0,0,0,0,0,15,80,0,0,3,16,0,0,0,0
Jason Cabinda,9,8.00,0,0,0,0,0,0,3,23,0,0,4,16,1,0,0,0
JaQuan Hardy,7,8.00,0,0,0,0,0,0,4,29,1,0,0,0,0,0,0,0
Deon Jackson,14,8.00,0,0,0,0,0,0,13,31,1,0,0,0,0,0,0,0
Andy Janovich,13,8.00,0,0,0,0,0,0,2,0,1,0,3,9,0,1,0,0
Marlon Mack,14,8.00,0,0,0,0,0,0,28,101,0,0,2,8,0,0,0,0
Alex Armah,9,7.00,0,0,0,0,0,0,5,21,0,0,1,1,1,0,0,0
Joshua Kelley,7,7.00,0,0,0,0,0,0,33,102,0,0,5,38,0,0,1,0
Chris Myarick,10,7.00,0,0,0,0,0,0,0,0,0,0,3,17,1,0,0,0
Benjamin Snell,7,7.00,0,0,0,0,0,0,36,98,0,0,2,13,0,0,0,0
Ito Smith,7,6.00,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0
Johnny Stanton,13,6.00,0,0,0,0,0,0,3,5,0,0,2,7,1,0,0,0
Jason Huntley,14,5.00,0,0,0,0,0,0,13,51,0,0,0,0,0,0,0,0
Jalen Richard,8,5.00,0,0,0,0,0,0,9,40,0,0,12,72,0,0,0,0
Mike Boone,11,4.00,0,0,0,0,0,0,4,35,0,0,2,22,0,0,0,0
Wendell Smallwood,9,4.00,0,0,0,0,0,0,5,25,0,0,4,22,0,0,0,0
Keith Smith,6,4.00,0,0,0,0,0,0,9,31,0,0,9,56,0,0,0,0
Rodney Smith,9,4.00,0,0,0,0,0,0,0,0,0,0,5,48,0,0,0,0
Trayveon Williams,10,4.00,0,0,0,0,0,0,15,51,0,0,1,4,0,0,0,0
Kalen Ballage,7,3.00,0,0,0,0,0,0,12,36,0,0,2,8,0,0,0,0
Jakob Johnson,14,3.00,0,0,0,0,0,0,0,0,0,0,4,43,0,0,0,0
Kene Nwangwu,7,3.00,0,0,0,0,0,0,13,61,0,0,4,9,0,0,0,0
Jonathan Ward,12,3.00,0,0,0,0,0,0,9,33,0,0,3,34,0,0,0,0
Nick Bawden,6,2.00,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0
Raheem Mostert,6,2.00,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
Lamical Perine,6,2.00,0,0,0,0,0,0,8,31,0,0,0,0,0,0,0,0
Cam Akers,11,1.00,0,0,0,0,0,0,5,3,0,0,3,10,0,0,0,0
Reggie Bonnafon,13,1.00,0,0,0,0,0,0,1,4,0,0,2,12,0,0,0,0
Darrynton Evans,13,1.00,0,0,0,0,0,0,2,7,0,0,2,11,0,0,0,0
Kylin Hill,13,1.00,0,0,0,0,0,0,10,24,0,0,1,5,0,0,0,0
Greg Howell,11,1.00,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0
John Kelly,13,1.00,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0
Patrick Laird,14,1.00,0,0,0,0,0,0,1,4,0,0,3,17,0,0,0,0
Anthony McFarland,7,1.00,0,0,0,0,0,0,3,3,0,0,1,11,0,0,0,0
Gabe Nabers,7,1.00,0,0,0,0,0,0,3,8,0,0,3,17,0,0,0,0
Jacques Patrick,8,1.00,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
Scottie Phillips,10,1.00,0,0,0,0,0,0,6,13,0,0,2,9,0,0,0,0
Adam Prentice,6,1.00,0,0,0,0,0,0,3,5,0,0,3,16,0,0,0,0
Jaylen Samuels,10,1.00,0,0,0,0,0,0,5,9,0,0,3,14,0,0,0,0
Kenjon Barner,9,0.00,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
Gary Brightwell,10,0.00,0,0,0,0,0,0,1,4,0,0,1,6,0,0,0,0
Nate Cottrell,7,0.00,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
Damarea Crockett,11,0.00,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0
Jake Funk,11,0.00,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0
Reggie Gilliam,7,0.00,0,0,0,0,0,0,3,3,0,0,3,23,0,0,0,0
Nate McCrary,8,0.00,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0
Ryan Nall,10,0.00,0,0,0,0,0,0,1,4,0,0,1,4,0,0,0,0
Devine Ozigbo,14,0.00,0,0,0,0,0,0,1,-3,0,0,1,7,0,0,0,0
Trey Ragas,8,0.00,0,0,0,0,0,0,1,9,0,0,2,6,0,0,0,0
Mekhi Sargent,7,0.00,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0
Dwayne Washington,6,0.00,0,0,0,0,0,0,4,16,0,0,2,12,0,0,0,0
Derek Watt,7,0.00,0,0,0,0,0,0,1,1,0,0,3,15,0,0,0,0
Khari Blasingame,13,-1.00,0,0,0,0,0,0,3,6,0,0,2,4,0,0,1,0
Trenton Cannon,6,-1.00,0,0,0,0,0,0,3,4,0,0,0,0,0,0,1,0
