
Player,Bye,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
DeAndre Washington,6,71.00,0,0,0,0,0,0,108,387,3,0,36,292,0,0,0,0
Kerryon Johnson,5,70.00,0,0,0,0,0,0,113,403,3,0,10,127,1,0,1,0
Tarik Cohen,6,67.00,0,0,0,0,0,0,64,213,0,0,79,456,3,0,0,0
Tony Pollard,8,67.00,0,0,0,0,0,0,86,455,2,1,15,107,1,0,1,0
Boston Scott,10,67.00,0,0,0,0,0,0,61,245,5,0,24,204,0,0,1,0
Rex Burkhead,10,64.00,0,0,0,0,0,0,65,302,3,0,27,279,0,0,1,0
Chase Edmonds,12,63.00,0,0,0,0,0,0,60,303,4,0,12,105,1,0,0,0
Rashaad Penny,11,63.00,0,0,0,0,0,0,65,370,3,0,8,83,1,0,1,0
Kareem Hunt,7,57.00,0,0,0,0,0,0,43,179,2,0,37,285,1,0,0,0
Malcolm Brown,9,53.00,0,0,0,0,0,0,69,255,5,0,2,16,0,0,0,0
Brian Hill,9,52.00,0,0,0,0,0,0,78,323,2,0,10,69,1,0,0,0
Nyheim Hines,6,52.00,0,0,0,0,0,0,52,199,2,0,44,320,0,0,1,0
Alexander Mattison,12,51.00,0,0,0,0,0,0,100,462,1,0,10,82,0,0,1,0
Benjamin Snell,7,51.00,0,0,0,0,0,0,108,426,2,0,3,23,0,0,1,0
Darrel Williams,12,48.00,0,0,0,0,0,0,41,141,3,0,15,167,1,0,1,0
Jaylen Samuels,7,47.00,5,4,35,0,1,0,66,175,1,0,47,305,1,0,1,0
Derrius Guice,10,46.00,0,0,0,0,0,0,42,245,2,0,7,79,1,0,0,0
Mike Boone,12,43.00,0,0,0,0,0,0,49,273,3,0,3,17,0,0,0,0
Chris Thompson,10,42.00,0,0,0,0,0,0,37,138,0,0,42,378,0,0,0,0
J.D. McKissic,11,40.00,0,0,0,0,0,0,38,205,0,0,34,233,1,0,0,0
Bo Scarbrough,5,40.00,0,0,0,0,0,0,89,377,1,0,1,5,0,0,1,0
Jeffery Wilson,4,40.00,0,0,0,0,0,0,27,105,4,0,3,34,1,0,0,0
Jordan Wilkins,6,39.00,0,0,0,0,0,0,51,307,2,0,7,43,0,0,0,0
Brandon Bolden,10,38.00,0,0,0,0,0,0,15,68,3,0,9,111,1,0,0,0
Patrick Laird,5,38.00,0,0,0,0,0,0,62,168,1,0,23,204,0,1,0,0
Wayne Gallman,11,35.00,0,0,0,0,0,0,29,110,2,0,11,102,1,0,1,0
Dare Ogunbowale,7,35.00,0,0,0,0,0,0,11,17,2,0,35,286,0,0,1,0
Jalen Richard,6,34.00,0,0,0,0,0,0,39,145,0,0,36,323,0,0,0,0
Jonathan Williams,6,33.00,0,0,0,0,0,0,49,235,1,0,5,59,0,0,0,0
Ryquell Armstead,10,31.00,0,0,0,0,0,0,35,108,0,0,14,144,2,0,0,0
Justice Hill,8,31.00,0,0,0,0,0,0,58,225,2,0,8,70,0,0,0,0
Dion Lewis,11,31.00,0,0,0,0,0,0,54,209,0,0,25,164,1,0,1,0
Kalen Ballage,5,29.00,0,0,0,0,0,0,74,135,3,0,14,63,0,0,0,0
Giovani Bernard,9,29.00,0,0,0,0,0,0,53,170,0,0,30,234,0,0,1,0
Kyle Juszczyk,4,27.00,0,0,0,0,0,0,3,7,0,0,20,239,1,0,0,0
Qadree Ollison,9,27.00,0,0,0,0,0,0,22,50,4,0,1,7,0,0,0,0
Ty Johnson,5,26.00,0,0,0,0,0,0,63,273,0,0,24,109,0,0,1,0
Mark Walton,9,24.00,0,0,0,0,0,0,53,201,0,0,15,89,0,0,1,0
Dontrell Hilliard,7,21.00,0,0,0,0,0,0,13,49,2,0,12,92,0,0,0,0
Ito Smith,9,21.00,0,0,0,0,0,0,22,106,1,0,11,87,0,0,0,0
Ameer Abdullah,12,20.00,0,0,0,0,0,0,23,115,0,0,15,88,1,0,1,0
Myles Gaskin,5,20.00,0,0,0,0,0,0,36,133,1,0,7,51,0,0,0,0
Bilal Powell,4,19.00,1,0,0,0,0,0,59,229,0,0,7,33,0,0,0,0
Reggie Bonnafon,7,18.00,0,0,0,0,0,0,16,116,1,0,6,57,0,0,0,0
Darwin Thompson,12,18.00,0,0,0,0,0,0,37,128,1,0,9,43,0,0,0,0
C.J. Ham,12,17.00,0,0,0,0,0,0,7,17,0,0,17,149,1,0,1,0
Justin Jackson,12,16.00,0,0,0,0,0,0,29,200,0,0,9,22,0,0,0,0
Wes Hills,5,14.00,0,0,0,0,0,0,10,21,2,0,2,1,0,0,0,0
Travis Homer,11,14.00,0,0,0,0,0,0,18,114,0,0,11,56,0,0,0,0
C.J. Prosise,11,14.00,0,0,0,0,0,0,23,72,1,0,10,76,0,0,1,0
T.J. Yeldon,6,14.00,0,0,0,0,0,0,17,63,0,0,13,124,0,0,1,0
Darrell Henderson,9,13.00,0,0,0,0,0,0,39,147,0,0,4,37,0,0,0,0
Cordarrelle Patterson,6,13.00,0,0,0,0,0,0,17,103,0,0,11,83,0,0,0,0
Andrew Beck,10,12.00,1,1,6,0,0,0,1,3,0,0,9,90,1,0,0,0
Trey Edmunds,7,11.00,0,0,0,0,0,0,22,92,0,0,6,48,0,0,0,0
Kerrith Whyte,6,11.00,0,0,0,0,0,0,24,122,0,0,1,9,0,0,0,0
Alec Ingold,6,9.00,0,0,0,0,0,0,10,17,0,0,6,44,1,0,0,0
Marshawn Lynch,11,9.00,0,0,0,0,0,0,12,34,1,0,0,0,0,0,0,0
Javorius Allen,9,8.00,0,0,0,0,0,0,10,36,1,0,1,9,0,0,0,0
Andy Janovich,10,8.00,0,0,0,0,0,0,1,1,1,0,5,42,0,0,0,0
Troymaine Pope,12,8.00,0,0,0,0,0,0,10,20,0,0,2,14,1,0,1,0
Patrick Ricard,8,8.00,0,0,0,0,0,0,0,0,0,0,8,47,1,0,0,0
Wendell Smallwood,10,8.00,0,0,0,0,0,0,22,81,0,0,9,64,0,0,0,0
Derek Watt,12,8.00,0,0,0,0,0,0,7,10,1,0,3,32,0,0,0,0
D'Ernest Johnson,7,7.00,0,0,0,0,0,0,4,21,0,0,6,71,0,0,0,0
Darren Sproles,10,7.00,0,0,0,0,0,0,17,66,0,1,6,24,0,0,0,0
Dan Vitale,11,7.00,0,0,0,0,0,0,1,3,0,0,7,97,0,0,0,0
Alex Armah,7,6.00,0,0,0,0,0,0,6,11,1,0,2,6,0,0,0,0
Jon Hilliman,11,6.00,0,0,0,0,0,0,30,91,0,0,3,1,0,0,2,0
Spencer Ware,6,6.00,0,0,0,0,0,0,17,51,0,0,5,22,0,0,0,0
Tra Carson,5,5.00,0,0,0,0,0,0,18,48,0,0,4,18,0,0,0,0
Dwayne Washington,9,5.00,0,0,0,0,0,0,8,60,0,0,1,6,0,0,0,0
Khari Blasingame,12,4.00,0,0,0,0,0,0,0,0,0,0,4,54,0,0,0,0
Devontae Booker,10,4.00,0,0,0,0,0,0,2,9,0,0,6,57,0,0,0,0
Taiwan Jones,10,4.00,0,0,0,0,0,0,9,40,0,0,1,9,0,0,0,0
Devine Ozigbo,10,4.00,0,0,0,0,0,0,9,27,0,0,3,23,0,0,0,0
C.J. Anderson,5,3.00,0,0,0,0,0,0,16,43,0,0,0,0,0,0,0,0
Mike Davis,7,2.00,0,0,0,0,0,0,13,27,0,0,7,22,0,0,0,0
Dalyn Dawkins,11,2.00,0,0,0,0,0,0,11,26,0,0,0,0,0,0,0,0
Patrick DiMarco,6,2.00,0,0,0,0,0,0,3,7,0,0,5,41,0,0,0,0
Zach Line,9,2.00,0,0,0,0,0,0,7,20,0,0,6,36,0,0,0,0
Elijhaa Penny,11,2.00,0,0,0,0,0,0,15,39,0,0,2,9,0,0,0,0
Jay Ajayi,10,1.00,0,0,0,0,0,0,10,30,0,0,0,0,0,0,0,0
Kenjon Barner,9,1.00,1,1,3,0,0,0,4,28,0,0,6,22,0,0,1,0
Nick Bawden,5,1.00,0,0,0,0,0,0,0,0,0,0,4,17,0,0,0,0
Tony Brooks-James,7,1.00,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0
Tyler Ervin,11,1.00,0,0,0,0,0,0,1,10,0,0,2,11,0,0,0,0
Damien Harris,10,1.00,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0
T.J. Logan,7,1.00,0,0,0,0,0,0,3,10,0,0,2,13,0,0,0,0
Samaje Perine,5,1.00,0,0,0,0,0,0,5,16,0,0,0,0,0,0,0,0
Paul Perkins,5,1.00,0,0,0,0,0,0,12,29,0,0,1,9,0,0,0,0
Anthony Sherman,12,1.00,0,0,0,0,0,0,4,9,0,0,2,22,0,0,0,0
Keith Smith,6,1.00,0,0,0,0,0,0,5,8,0,0,1,13,0,0,0,0
Zach Zenner,5,1.00,0,0,0,0,0,0,3,-2,0,0,2,19,0,0,0,0
Josh Adams,4,0.00,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,0
James Develin,10,0.00,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
Josh Ferguson,10,0.00,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0
Greg Howell,10,0.00,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0
Jakob Johnson,10,0.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
John Kelly,9,0.00,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0
Alfred Morris,12,0.00,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
Ryan Nall,6,0.00,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
Roosevelt Nix,7,0.00,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0
Ricky Ortiz,9,0.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Senorise Perry,6,0.00,0,0,0,0,0,0,3,3,0,0,1,1,0,0,0,0
Jordan Scarlett,7,0.00,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0
De'Lance Turner,8,0.00,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0
Dexter Williams,11,0.00,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0
Corey Clement,10,-2.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
