
Player,Bye,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
Terry McLaurin,9,131.00,0,0,0,0,0,0,1,12,0,0,77,"1,053",5,0,0,0
Marquise Brown,8,129.00,0,0,0,0,0,0,1,5,0,0,91,"1,008",6,0,1,0
Amon-Ra St. Brown,9,129.00,0,0,0,0,0,0,7,61,1,0,90,912,5,2,0,0
Darnell Mooney,10,128.00,0,0,0,0,0,0,6,32,1,0,81,"1,055",4,0,0,0
Adam Thielen,7,128.00,0,0,0,0,0,0,1,2,0,0,67,726,10,0,0,0
Amari Cooper,7,127.00,0,0,0,0,0,0,0,0,0,0,68,865,8,0,0,0
Christian Kirk,12,122.00,1,1,33,0,0,0,1,11,0,0,77,982,5,0,0,0
DeVonta Smith,14,117.00,0,0,0,0,0,0,0,0,0,0,64,916,5,1,1,0
Kendrick Bourne,14,116.00,1,1,25,1,0,0,12,125,0,0,55,800,5,0,1,0
Van Jefferson,11,112.00,0,0,0,0,0,0,2,20,0,0,50,802,6,0,0,0
A.J. Brown,13,111.00,2,0,0,0,0,0,2,10,0,0,63,869,5,0,0,0
Brandon Aiyuk,6,106.00,0,0,0,0,0,0,5,17,0,0,56,826,5,1,1,0
Tyler Boyd,10,106.00,1,1,46,0,0,0,2,22,0,0,67,828,5,0,0,0
K.J. Osborn,7,102.00,0,0,0,0,0,0,1,10,0,0,50,655,7,0,0,0
DeAndre Hopkins,12,101.00,0,0,0,0,0,0,0,0,0,0,42,572,8,0,0,0
Marvin Jones,7,101.00,0,0,0,0,0,0,0,0,0,0,73,832,4,0,0,0
Chase Claypool,7,100.00,0,0,0,0,0,0,14,96,0,0,59,860,2,0,0,0
Marquez Callaway,6,99.00,0,0,0,0,0,0,0,0,0,0,46,698,6,0,0,0
A.J. Green,12,96.00,0,0,0,0,0,0,0,0,0,0,54,848,3,0,0,0
Allen Lazard,13,96.00,0,0,0,0,0,0,3,32,0,0,40,513,8,0,0,0
Russell Gage,6,94.00,0,0,0,0,0,0,0,0,0,0,66,770,4,0,2,0
Jakobi Meyers,14,94.00,2,2,45,0,0,0,1,9,0,0,83,866,2,2,1,0
Tim Patrick,11,94.00,0,0,0,0,0,0,0,0,0,0,53,734,5,0,0,0
Cedrick Wilson,7,94.00,3,3,88,0,0,0,2,11,0,0,45,602,6,1,0,0
Elijah Moore,6,88.00,0,0,0,0,0,0,5,54,1,0,43,538,5,0,0,0
Robert Woods,11,86.00,0,0,0,0,0,0,8,46,1,0,45,556,4,1,0,0
Gabriel Davis,7,85.00,0,0,0,0,0,0,0,0,0,0,35,549,6,0,0,0
Emmanuel Sanders,7,83.00,0,0,0,0,0,0,2,31,0,0,42,626,4,0,0,0
Courtland Sutton,11,83.00,1,1,16,0,0,0,0,0,0,0,58,776,2,1,0,0
Byron Pringle,12,79.00,0,0,0,0,0,0,0,0,0,0,42,568,5,0,1,0
Robby Anderson,13,78.00,0,0,0,0,0,0,3,36,0,0,53,519,5,0,0,0
Kalif Raymond,9,77.00,0,0,0,0,0,0,4,28,0,0,48,576,4,0,0,0
Odell Beckham Jr.,11,76.00,0,0,0,0,0,0,2,14,0,0,44,537,5,0,0,0
Antonio Brown,9,76.00,0,0,0,0,0,0,1,6,0,0,42,545,4,0,0,0
Jarvis Landry,13,76.00,0,0,0,0,0,0,6,40,2,0,52,570,2,0,2,0
Mecole Hardman,12,75.00,0,0,0,0,0,0,8,46,0,0,59,693,2,0,2,0
Cole Beasley,7,71.00,1,0,0,0,0,0,0,0,0,0,82,693,1,1,0,0
Deonte Harty,6,71.00,0,0,0,0,0,0,5,41,0,0,36,570,3,0,1,0
Donovan Peoples-Jones,13,71.00,0,0,0,0,0,0,0,0,0,0,34,597,3,0,1,0
Bryan Edwards,8,70.00,0,0,0,0,0,0,1,0,0,0,34,571,3,0,0,0
Corey Davis,6,68.00,0,0,0,0,0,0,0,0,0,0,34,492,4,0,1,0
Quez Watkins,14,65.00,0,0,0,0,0,0,1,3,0,0,43,647,1,1,0,0
Nick Westbrook,13,64.00,0,0,0,0,0,0,0,0,0,0,38,476,4,0,1,0
Braxton Berrios,6,63.00,0,0,0,0,0,0,7,40,2,0,46,431,2,0,1,0
Randall Cobb,13,63.00,0,0,0,0,0,0,1,1,0,0,28,375,5,0,1,0
Nelson Agholor,14,62.00,0,0,0,0,0,0,3,11,0,0,37,473,3,0,0,0
DeVante Parker,14,60.00,0,0,0,0,0,0,0,0,0,0,40,515,2,0,0,0
Jalen Guyton,7,58.00,0,0,0,0,0,0,7,34,0,0,31,448,3,0,0,0
Laviska Shenault,7,57.00,0,0,0,0,0,0,11,41,0,0,63,619,0,0,1,0
Marquez Valdes-Scantling,13,57.00,0,0,0,0,0,0,0,0,0,0,26,430,3,0,0,0
Henry Ruggs,8,56.00,0,0,0,0,0,0,3,16,0,0,24,469,2,0,0,0
Jamison Crowder,6,55.00,0,0,0,0,0,1,0,0,0,0,51,447,2,1,1,0
Zay Jones,8,54.00,0,0,0,0,0,0,2,3,0,0,47,546,1,0,1,0
Freddie Swain,9,54.00,0,0,0,0,0,0,5,32,0,0,25,343,4,0,0,0
Rashod Bateman,8,53.00,0,0,0,0,0,0,0,0,0,0,46,515,1,0,0,0
Michael Gallup,7,53.00,0,0,0,0,0,0,0,0,0,0,35,445,2,0,0,0
Josh Palmer,7,53.00,0,0,0,0,0,0,1,6,0,0,33,353,4,0,0,0
Olamide Zaccheaus,6,53.00,0,0,0,0,0,0,1,2,0,0,31,406,3,0,0,0
Jauan Jennings,6,52.00,0,0,0,0,0,0,0,0,0,0,24,282,5,0,0,0
Tre'Quan Smith,6,52.00,0,0,0,0,0,0,0,0,0,0,32,377,3,0,0,0
DeSean Jackson,8,51.00,0,0,0,0,0,0,1,4,0,0,20,454,2,0,1,0
DeAndre Carter,9,50.00,0,0,0,0,0,0,10,89,0,0,24,296,3,0,0,0
Zach Pascal,14,49.00,0,0,0,0,0,0,2,21,0,0,38,384,3,0,1,0
Kenny Golladay,10,47.00,0,0,0,0,0,0,0,0,0,0,37,521,0,0,0,0
Josh Reynolds,9,47.00,0,0,0,0,0,0,0,0,0,0,29,396,2,0,0,0
T.Y. Hilton,14,46.00,0,0,0,0,0,0,0,0,0,0,23,331,3,0,0,0
Rondale Moore,12,46.00,0,0,0,0,0,0,18,76,0,0,54,435,1,0,1,0
Mack Hollins,14,45.00,0,0,0,0,0,0,0,0,0,0,14,223,4,0,0,0
Laquon Treadwell,7,45.00,0,0,0,0,0,0,0,0,0,0,33,434,1,0,0,0
Keelan Cole,6,44.00,1,0,0,0,0,0,0,0,0,0,28,449,1,0,0,0
Allen Robinson,10,44.00,0,0,0,0,0,0,0,0,0,0,38,410,1,1,0,0
Nico Collins,10,43.00,0,0,0,0,0,0,0,0,0,0,33,446,1,0,0,0
Julio Jones,6,43.00,0,0,0,0,0,0,0,0,0,0,31,434,1,0,0,0
Devin Duvernay,8,42.00,0,0,0,0,0,0,7,50,0,0,33,272,2,0,0,1
Jerry Jeudy,11,42.00,0,0,0,0,0,0,2,3,0,0,38,467,0,0,0,0
Danny Amendola,10,41.00,1,0,0,0,0,0,0,0,0,0,24,248,3,1,0,0
Jamal Agnew,7,40.00,0,0,0,0,0,0,7,111,1,0,24,229,1,0,0,0
Chris Conley,10,40.00,0,0,0,0,0,0,1,3,0,0,22,323,2,0,1,0
Jalen Reagor,14,40.00,0,0,0,0,0,0,10,32,0,0,33,299,2,0,0,0
Darius Slayton,10,40.00,0,0,0,0,0,0,1,-13,0,0,26,339,2,0,1,0
Calvin Ridley,6,39.00,0,0,0,0,0,0,0,0,0,0,31,281,2,0,0,0
Sterling Shepard,10,39.00,0,0,0,0,0,0,1,-9,0,0,36,366,1,0,0,0
Sammy Watkins,8,38.00,0,0,0,0,0,0,0,0,0,0,27,394,1,0,1,0
Demarcus Robinson,12,37.00,0,0,0,0,0,0,0,0,0,0,25,264,3,0,0,0
Kadarius Toney,10,37.00,3,1,19,0,0,0,3,6,0,0,39,420,0,0,0,0
James Washington,7,37.00,0,0,0,0,0,0,2,13,0,0,24,285,2,0,0,0
Damiere Byrd,10,36.00,0,0,0,0,0,0,0,0,0,0,26,329,1,1,1,0
Antoine Wesley,12,35.00,0,0,0,0,0,0,0,0,0,0,19,208,3,0,0,0
Marquise Goodwin,10,34.00,0,0,0,0,0,0,2,-1,0,0,20,313,1,0,0,0
Cyril Grayson,9,34.00,0,0,0,0,0,0,1,14,0,0,10,212,2,0,0,0
Lil'Jordan Humphrey,6,33.00,0,0,0,0,0,0,0,0,0,0,13,249,2,0,0,0
Quintez Cephus,9,32.00,0,0,0,0,0,0,0,0,0,0,15,204,2,1,0,0
Adam Humphries,9,32.00,0,0,0,0,0,0,0,0,0,0,41,383,0,0,0,0
Chris Moore,10,32.00,0,0,0,0,0,0,0,0,0,0,21,227,2,0,0,0
Malik Turner,7,31.00,0,0,0,0,0,0,0,0,0,0,12,149,3,0,0,0
Tyler Johnson,9,30.00,0,0,0,0,0,0,0,0,0,0,36,360,0,0,0,0
Chester Rogers,13,30.00,0,0,0,0,0,0,1,9,0,0,30,301,1,0,1,0
Ashton Dulin,14,29.00,0,0,0,0,0,0,3,32,0,0,13,173,2,0,0,0
Cam Sims,9,29.00,0,0,0,0,0,0,1,7,0,0,15,211,2,0,0,0
Rashard Higgins,13,28.00,0,0,0,0,0,0,0,0,0,0,24,275,1,0,0,0
Isaiah Ford,14,27.00,0,0,0,0,0,0,0,0,0,0,12,161,2,0,0,0
Isaiah McKenzie,7,27.00,0,0,0,0,0,0,9,47,1,0,20,178,1,0,1,0
Brandon Zylstra,13,27.00,1,0,0,0,0,0,0,0,0,0,18,250,1,0,0,0
John Ross,10,26.00,0,0,0,0,0,0,1,16,0,0,11,224,1,0,0,0
D.J. Chark,7,25.00,0,0,0,0,0,0,0,0,0,0,7,154,2,0,0,0
Greg Ward,14,25.00,2,1,2,0,0,0,0,0,0,0,7,95,3,0,0,0
Tavon Austin,7,23.00,0,0,0,0,0,0,3,21,0,0,24,213,1,0,1,0
Jakeem Grant,10,23.00,0,0,0,0,0,0,5,33,0,0,11,132,2,0,3,0
Ray Ray McCloud,7,23.00,0,0,0,0,0,0,2,15,0,0,39,277,0,0,1,0
Ihmir Smith-Marsette,7,22.00,0,0,0,0,0,0,0,0,0,0,5,116,2,0,0,0
Parris Campbell,14,20.00,0,0,0,0,0,0,0,0,0,0,10,162,1,0,0,0
Kendall Hinton,11,20.00,1,1,1,0,0,0,0,0,0,0,15,175,1,0,0,0
Breshad Perriman,9,20.00,0,0,0,0,0,0,1,-3,0,0,11,167,1,0,0,0
Anthony Schwartz,13,20.00,0,0,0,0,0,0,6,39,0,0,10,135,1,0,0,0
Tajae Sharpe,6,18.00,0,0,0,0,0,0,0,0,0,0,25,230,0,0,0,0
JuJu Smith-Schuster,7,18.00,0,0,0,0,0,0,3,9,1,0,15,129,0,0,0,0
Albert Wilson,14,18.00,1,0,0,0,0,0,4,17,0,0,25,213,0,0,0,0
James Proche,8,17.00,0,0,0,0,0,0,0,0,0,0,16,202,0,0,0,0
D'Wayne Eskridge,9,16.00,0,0,0,0,0,0,4,59,0,0,10,64,1,0,0,0
Kristian Wilkerson,14,16.00,0,0,0,0,0,0,0,0,0,0,4,42,2,0,0,0
Marcus Johnson,13,15.00,0,0,0,0,0,0,2,-2,0,0,9,160,0,0,0,0
Dyami Brown,9,14.00,0,0,0,0,0,0,1,-4,0,0,12,165,0,0,0,0
Noah Brown,7,14.00,0,0,0,0,0,0,0,0,0,0,16,184,0,0,0,0
N'Keal Harry,14,14.00,0,0,0,0,0,0,0,0,0,0,12,184,0,0,1,0
Khadarel Hodge,9,13.00,0,0,0,0,0,0,0,0,0,0,13,157,0,1,0,0
Dante Pettis,10,13.00,1,1,16,0,0,0,0,0,0,0,10,87,1,0,0,0
Mohamed Sanu,6,13.00,0,0,0,0,0,0,0,0,0,0,15,177,0,0,0,0
Tom Kennedy,9,12.00,1,1,75,1,0,0,0,0,0,0,6,54,0,0,0,0
Scott Miller,9,12.00,0,0,0,0,0,0,2,43,1,0,5,38,0,0,0,0
Denzel Mims,6,12.00,0,0,0,0,0,0,0,0,0,0,8,133,0,0,0,0
Terrace Marshall,13,11.00,0,0,0,0,0,0,0,0,0,0,17,138,0,1,0,0
Trent Sherfield,6,11.00,0,0,0,0,0,0,0,0,0,0,9,87,1,0,0,0
Bennett Skowronek,11,11.00,0,0,0,0,0,0,0,0,0,0,11,133,0,0,0,0
Kenny Stills,6,11.00,0,0,0,0,0,0,1,1,0,0,6,68,1,0,0,0
Dez Fitzpatrick,13,10.00,0,0,0,0,0,0,0,0,0,0,5,49,1,0,0,0
Ty Montgomery,6,10.00,0,0,0,0,0,0,15,44,0,0,16,95,0,0,0,0
Jeff Smith,6,10.00,0,0,0,0,0,0,1,-1,0,0,8,113,0,0,0,0
Shi Smith,13,10.00,0,0,0,0,0,0,1,-3,0,0,6,104,0,0,0,0
Equanimeous St. Brown,13,10.00,0,0,0,0,0,0,3,14,0,0,9,98,0,0,0,0
Phillip Dorsett,10,9.00,0,0,0,0,0,0,1,0,0,0,7,110,0,0,0,0
Chris Hogan,6,9.00,0,0,0,0,0,0,0,0,0,0,4,41,1,0,0,0
Collin Johnson,10,9.00,0,0,0,0,0,0,0,0,0,0,11,105,0,0,0,0
Cameron Batson,13,8.00,0,0,0,0,0,0,2,15,0,0,2,15,1,0,0,0
Trinity Benson,9,8.00,0,0,0,0,0,0,0,0,0,0,10,103,0,0,0,0
Anthony Miller,7,8.00,0,0,0,0,0,0,0,0,0,0,6,25,1,0,0,0
Auden Tate,10,8.00,0,0,0,0,0,0,0,0,0,0,3,39,1,0,0,0
Josh Gordon,12,7.00,0,0,0,0,0,0,0,0,0,0,5,32,1,0,0,0
Dezmon Patmon,14,7.00,0,0,0,0,0,0,0,0,0,0,2,21,1,0,0,0
KJ Hamler,11,6.00,0,0,0,0,0,0,0,0,0,0,5,74,0,0,0,0
Preston Williams,14,6.00,0,0,0,0,0,0,1,7,0,0,6,71,0,0,0,0
Ja'Marcus Bradley,13,5.00,0,0,0,0,0,0,0,0,0,0,4,64,0,0,0,0
Dax Milne,9,5.00,0,0,0,0,0,0,1,1,0,0,9,83,0,0,1,0
Jason Moore,7,5.00,0,0,0,0,0,0,0,0,0,0,3,56,0,0,0,0
Jaelon Darden,9,4.00,0,0,0,0,0,0,1,11,0,0,6,43,0,0,0,0
Alex Erickson,13,4.00,0,0,0,0,0,0,0,0,0,0,3,55,0,0,0,0
Will Fuller,14,4.00,0,0,0,0,0,0,0,0,0,0,4,26,0,1,0,0
Trent Taylor,10,4.00,0,0,0,0,0,0,0,0,0,0,2,41,0,0,0,0
Dede Westbrook,7,4.00,0,0,0,0,0,0,0,0,0,0,10,68,0,0,0,0
Juwann Winfree,13,4.00,0,0,0,0,0,0,0,0,0,0,8,58,0,0,1,0
J.J. Arcega-Whiteside,14,3.00,0,0,0,0,0,0,0,0,0,0,2,36,0,0,0,0
C.J. Board,10,3.00,0,0,0,0,0,0,1,6,0,0,4,51,0,0,0,0
Greg Dortch,12,3.00,0,0,0,0,0,0,1,24,0,0,3,15,0,0,0,0
Penny Hart,9,3.00,0,0,0,0,0,0,0,0,0,0,7,59,0,0,0,0
K.J. Hill,7,3.00,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0
D.J. Montgomery,6,3.00,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0
Amari Rodgers,13,3.00,0,0,0,0,0,0,1,11,0,0,4,45,0,0,0,0
Mike Thomas,10,3.00,0,0,0,0,0,0,0,0,0,0,5,52,0,0,0,0
Kevin White,6,3.00,0,0,0,0,0,0,0,0,0,0,1,38,0,0,0,0
Seth Williams,11,3.00,0,0,0,0,0,0,0,0,0,0,1,34,0,0,0,0
Pharoh Cooper,10,2.00,0,0,0,0,0,0,1,3,0,0,4,33,0,0,0,0
Cody Hollister,13,2.00,0,0,0,0,0,0,0,0,0,0,4,33,0,0,0,0
Trenton Irwin,10,2.00,0,0,0,0,0,0,0,0,0,0,2,34,0,0,0,0
Jake Kumerow,7,2.00,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0
Dazz Newsome,10,2.00,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0
Gunner Olszewski,14,2.00,0,0,0,0,0,0,1,9,0,0,2,31,0,0,0,0
Willie Snead,13,2.00,0,0,0,0,0,0,0,0,0,0,4,38,0,0,0,0
Mike Strachan,14,2.00,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0
Cody White,7,2.00,0,0,0,0,0,0,0,0,0,0,5,33,0,0,0,0
Tarik Black,6,1.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
Christian Blake,6,1.00,0,0,0,0,0,0,0,0,0,0,4,25,0,0,0,0
Frank Darby,6,1.00,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
Davion Davis,10,1.00,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0
Marvin Hall,6,1.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
Andy Isabella,12,1.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
Tyron Johnson,8,1.00,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0
Marcus Kemp,12,1.00,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0
Keith Kirkwood,13,1.00,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0
Kirk Merritt,14,1.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
Jaydon Mickens,7,1.00,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0
Andre Roberts,7,1.00,0,0,0,0,0,0,3,19,0,0,1,35,0,0,2,0
Curtis Samuel,9,1.00,0,0,0,0,0,0,4,11,0,0,6,27,0,0,0,0
C.J. Saunders,13,1.00,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0
David Sills,10,1.00,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0
Tylan Wallace,8,1.00,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0
Tyrell Williams,9,1.00,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0
Alex Bachman,10,0.00,0,0,0,0,0,0,1,-3,0,0,0,0,0,0,0,0
Miles Boykin,8,0.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Keke Coutee,14,0.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Maurice Ffrench,7,0.00,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
Tommylee Lewis,14,0.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Stanley Morgan,10,0.00,0,0,0,0,0,0,1,3,0,0,2,11,0,0,0,0
Malik Taylor,13,0.00,0,0,0,0,0,0,0,0,0,0,2,14,0,0,1,0
Easop Winston,6,0.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Travis Benjamin,6,-1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
J.J. Koski,11,-1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Racey McMath,13,-1.00,0,0,0,0,0,0,0,0,0,0,2,8,0,0,1,0
Diontae Spencer,11,-2.00,0,0,0,0,0,0,0,0,0,0,1,-3,0,0,2,0
